Sembol,Alis_Tarihi,Satis_Tarihi,Alis_Fiyati,Satis_Fiyati,Sonuc,Net_PNL,Kasa_Etkisi
MDLZ,2025-03-28,2025-04-07,66.25,64.26,ZARAR (SL),-303.37,107055.71
MDLZ,2025-04-30,2025-05-12,67.12,64.85,ZARAR (SL),-340.59,106712.12
MDLZ,2025-06-11,2025-07-22,65.95,70.19,KAR (TP),638.38,107347.5
MDLZ,2025-07-28,2025-07-30,69.02,64.58,ZARAR (SL),-646.86,106697.63
MDLZ,2025-09-10,2025-10-29,61.77,57.85,ZARAR (SL),-638.05,106056.58
CL,2024-02-02,2024-03-13,81.32,85.72,KAR (TP),538.24,106591.83
CL,2024-03-27,2024-04-10,86.44,83.19,ZARAR (SL),-379.88,106208.95
CL,2024-04-23,2024-05-06,85.62,90.07,KAR (TP),516.3,106722.25
CL,2024-06-06,2024-06-24,90.84,95.68,KAR (TP),530.09,107249.35
CL,2024-06-28,2024-08-02,93.8,99.88,KAR (TP),645.65,107891.99
CL,2024-08-05,2024-08-30,98.1,103.47,KAR (TP),544.69,108433.68
CL,2024-09-11,2024-09-19,103.11,99.11,ZARAR (SL),-391.2,108039.48
CL,2024-12-03,2024-12-30,92.38,88.65,ZARAR (SL),-406.76,107629.72
CL,2025-01-30,2025-01-31,89.25,85.13,ZARAR (SL),-464.0,107162.72
CL,2025-02-21,2025-03-07,87.85,94.99,KAR (TP),809.56,107969.28
CL,2025-03-11,2025-03-12,92.4,89.18,ZARAR (SL),-351.57,107614.72
CL,2025-03-31,2025-04-07,92.01,87.58,ZARAR (SL),-484.32,107127.39
CL,2025-04-17,2025-04-28,94.3,89.82,ZARAR (SL),-478.39,106646.0
CL,2025-05-27,2025-06-17,91.27,87.51,ZARAR (SL),-414.12,106228.88
CL,2025-07-01,2025-07-14,90.88,87.73,ZARAR (SL),-349.59,105876.29
CL,2025-09-05,2025-09-15,84.56,81.58,ZARAR (SL),-355.4,105517.89
CL,2025-11-07,2025-12-08,78.76,76.11,ZARAR (SL),-339.47,105175.42
PM,2024-03-14,2024-04-05,87.2,84.2,ZARAR (SL),-346.62,104825.81
PM,2024-04-19,2024-04-24,88.24,93.18,KAR (TP),556.88,105379.69
PM,2024-04-25,2024-05-22,90.42,95.11,KAR (TP),515.26,105891.95
PM,2024-05-31,2024-07-12,95.4,101.0,KAR (TP),583.78,106472.73
PM,2024-08-06,2024-08-21,108.87,114.39,KAR (TP),504.88,106974.61
PM,2024-09-12,2024-09-19,118.83,114.15,ZARAR (SL),-396.9,106574.71
PM,2024-11-14,2024-12-19,123.58,117.77,ZARAR (SL),-473.36,106098.35
PM,2025-01-21,2025-01-27,120.68,127.13,KAR (TP),531.69,106627.04
PM,2025-01-28,2025-02-06,125.7,141.64,KAR (TP),1265.61,107889.65
PM,2025-03-18,2025-04-03,149.95,159.36,KAR (TP),624.97,108511.62
PM,2025-04-16,2025-04-24,157.8,167.23,KAR (TP),594.58,109103.2
PM,2025-05-21,2025-06-12,171.72,181.02,KAR (TP),538.69,109638.88
PM,2025-06-13,2025-07-02,181.25,174.27,ZARAR (SL),-387.94,109247.94
PM,2025-07-16,2025-07-22,181.56,163.73,ZARAR (SL),-985.16,108259.79
PM,2025-11-25,2025-12-03,157.41,151.71,ZARAR (SL),-365.11,107891.68
MO,2024-02-01,2024-02-07,36.51,35.23,ZARAR (SL),-352.95,107534.22
MO,2024-03-06,2024-03-14,36.27,38.75,KAR (TP),679.75,108210.97
MO,2024-05-31,2024-07-12,41.37,43.63,KAR (TP),542.9,108750.87
MO,2024-07-31,2024-08-21,44.8,47.36,KAR (TP),568.31,109316.19
MO,2024-09-11,2024-09-17,48.6,47.07,ZARAR (SL),-318.64,108994.54
MO,2024-12-04,2024-12-11,52.62,50.98,ZARAR (SL),-314.78,108676.76
MO,2025-01-27,2025-01-30,50.79,48.97,ZARAR (SL),-360.34,108313.42
MO,2025-02-18,2025-02-25,50.12,53.21,KAR (TP),613.11,108923.53
MO,2025-02-28,2025-03-10,53.07,56.05,KAR (TP),559.22,109479.75
MO,2025-03-21,2025-03-31,54.73,58.06,KAR (TP),604.82,110081.58
MO,2025-04-01,2025-04-04,56.87,54.24,ZARAR (SL),-465.66,109612.91
MO,2025-05-30,2025-06-10,58.63,56.65,ZARAR (SL),-341.23,109268.69
MO,2025-06-20,2025-07-09,58.8,56.83,ZARAR (SL),-337.73,108927.96
MO,2025-07-29,2025-08-05,58.42,61.53,KAR (TP),529.34,109454.3
MO,2025-09-12,2025-10-28,65.59,63.28,ZARAR (SL),-355.19,109096.11
KR,2024-02-01,2024-02-06,44.73,43.08,ZARAR (SL),-371.23,108720.39
KR,2024-02-16,2024-03-06,45.91,48.66,KAR (TP),595.24,109312.62
KR,2024-03-28,2024-04-08,55.06,53.36,ZARAR (SL),-311.07,108998.55
KR,2024-05-14,2024-05-23,53.56,51.65,ZARAR (SL),-359.37,108636.18
KR,2024-08-02,2024-08-13,52.64,50.97,ZARAR (SL),-319.58,108313.6
KR,2024-09-03,2024-09-09,52.35,50.66,ZARAR (SL),-325.16,107985.44
KR,2024-09-19,2024-10-23,53.45,56.17,KAR (TP),505.85,108488.29
KR,2024-10-24,2024-11-06,55.26,58.29,KAR (TP),545.6,109030.88
KR,2024-11-07,2024-12-12,57.81,62.04,KAR (TP),727.86,109755.74
KR,2024-12-13,2025-01-07,60.82,57.96,ZARAR (SL),-473.51,109279.23
KR,2025-02-25,2025-03-03,64.48,61.94,ZARAR (SL),-397.07,108879.16
KR,2025-03-13,2025-04-03,65.1,69.67,KAR (TP),698.97,109575.12
KR,2025-04-04,2025-04-17,66.17,70.14,KAR (TP),598.37,110170.49
KR,2025-04-21,2025-04-25,71.22,68.94,ZARAR (SL),-322.46,109845.03
KR,2025-06-20,2025-07-08,71.23,69.02,ZARAR (SL),-312.85,109529.18
KR,2025-08-01,2025-08-27,70.62,67.62,ZARAR (SL),-428.25,109097.93
KR,2025-10-22,2025-10-29,68.24,65.69,ZARAR (SL),-376.18,108718.76
KR,2025-11-18,2025-11-24,67.38,64.29,ZARAR (SL),-461.59,108254.16
DG,2024-02-01,2024-02-13,130.6,126.52,ZARAR (SL),-315.45,107935.71
DG,2024-02-27,2024-03-05,138.55,148.68,KAR (TP),728.12,108660.83
DG,2024-03-14,2024-04-03,144.09,152.84,KAR (TP),604.76,109262.58
DG,2024-04-04,2024-04-09,152.71,147.83,ZARAR (SL),-322.46,108937.12
DG,2024-05-16,2024-05-17,141.28,136.98,ZARAR (SL),-307.25,108626.88
DG,2024-05-28,2024-05-30,137.11,123.3,ZARAR (SL),-1010.24,107613.64
DG,2024-06-28,2024-07-03,127.44,120.88,ZARAR (SL),-517.25,107093.38
DG,2024-08-28,2024-08-29,119.89,81.35,ZARAR (SL),-3217.63,103872.75
DG,2024-12-05,2024-12-13,77.61,75.01,ZARAR (SL),-337.17,103532.58
DG,2025-02-07,2025-02-20,71.23,74.81,KAR (TP),499.14,104028.72
DG,2025-02-26,2025-03-03,72.9,70.64,ZARAR (SL),-313.01,103712.7
DG,2025-03-13,2025-03-26,78.56,83.23,KAR (TP),591.12,104300.82
DG,2025-03-27,2025-04-03,86.02,92.77,KAR (TP),781.78,105079.61
DG,2025-04-08,2025-04-17,86.73,92.04,KAR (TP),609.31,105685.92
DG,2025-05-15,2025-05-19,91.96,97.09,KAR (TP),555.13,106238.05
DG,2025-05-20,2025-05-28,101.07,96.69,ZARAR (SL),-436.46,105798.58
DG,2025-06-24,2025-07-17,112.06,108.57,ZARAR (SL),-313.92,105481.66
DG,2025-08-06,2025-08-29,112.64,108.11,ZARAR (SL),-405.4,105073.26
DG,2025-10-15,2025-10-23,106.32,102.99,ZARAR (SL),-316.21,104754.06
DG,2025-11-11,2025-11-19,104.07,99.65,ZARAR (SL),-427.71,104323.34
DG,2025-12-02,2025-12-04,110.03,125.29,KAR (TP),1383.89,105704.24
ADBE,2024-01-31,2024-02-15,617.78,590.44,ZARAR (SL),-445.55,105255.69
ADBE,2024-05-10,2024-05-30,482.29,445.87,ZARAR (SL),-758.15,104494.54
ADBE,2024-06-14,2024-06-28,525.31,555.54,KAR (TP),572.47,105064.01
ADBE,2024-09-06,2024-09-13,563.41,536.87,ZARAR (SL),-474.06,104586.95
ADBE,2024-11-06,2024-11-13,504.83,532.5,KAR (TP),545.11,105129.05
ADBE,2024-11-15,2024-12-04,503.37,536.49,KAR (TP),654.97,105781.02
ADBE,2025-02-10,2025-02-27,451.1,437.19,ZARAR (SL),-311.36,105466.66
ADBE,2025-06-02,2025-06-17,403.4,382.68,ZARAR (SL),-516.63,104947.03
ADBE,2025-09-08,2025-09-15,358.66,347.1,ZARAR (SL),-325.31,104618.72
EL,2024-02-07,2024-02-23,136.44,144.19,KAR (TP),564.89,105179.1
EL,2024-03-11,2024-03-18,148.63,142.74,ZARAR (SL),-399.31,104776.79
EL,2024-03-28,2024-04-03,148.85,141.44,ZARAR (SL),-500.57,104273.22
EL,2025-01-22,2025-01-30,78.32,84.0,KAR (TP),722.22,104992.45
EL,2025-05-16,2025-05-29,64.35,67.81,KAR (TP),534.06,105523.5
EL,2025-05-30,2025-06-10,66.44,69.93,KAR (TP),522.84,106043.34
EL,2025-06-16,2025-06-23,74.03,78.24,KAR (TP),565.44,106605.78
EL,2025-06-24,2025-07-01,76.47,84.47,KAR (TP),1043.07,107645.86
EL,2025-07-24,2025-07-28,86.12,91.82,KAR (TP),659.67,108302.53
EL,2025-07-30,2025-08-06,92.95,89.47,ZARAR (SL),-377.76,107921.77
EL,2025-10-07,2025-10-10,92.33,87.32,ZARAR (SL),-545.73,107373.04
EL,2025-10-21,2025-11-03,98.17,92.9,ZARAR (SL),-539.84,106830.2
EL,2025-12-02,2025-12-05,99.64,105.13,KAR (TP),547.98,107375.19
EL,2025-12-15,2025-12-18,101.03,107.94,KAR (TP),680.96,108053.14
KHC,2024-03-22,2024-04-19,32.64,34.4,KAR (TP),535.35,108585.5
KHC,2024-04-24,2024-05-01,35.12,33.03,ZARAR (SL),-596.73,107985.77
KHC,2024-07-24,2024-07-31,30.44,32.43,KAR (TP),650.55,108633.32
KHC,2024-08-05,2024-10-30,32.42,31.43,ZARAR (SL),-310.66,108319.66
KHC,2025-02-11,2025-02-12,27.91,27.0,ZARAR (SL),-327.54,107989.12
KHC,2025-02-24,2025-03-19,29.59,28.57,ZARAR (SL),-348.29,107637.83
KHC,2025-07-02,2025-07-07,26.25,25.3,ZARAR (SL),-365.16,107269.67
KHC,2025-07-30,2025-07-31,27.64,26.64,ZARAR (SL),-364.53,106902.14
KHC,2025-08-28,2025-09-02,26.81,25.61,ZARAR (SL),-450.87,106448.27
KHC,2025-12-17,2025-12-23,24.75,23.7,ZARAR (SL),-427.24,106018.03
GIS,2024-02-06,2024-02-09,60.38,58.06,ZARAR (SL),-387.08,105627.95
GIS,2024-02-20,2024-03-20,61.26,64.66,KAR (TP),551.88,106176.83
GIS,2024-03-26,2024-04-22,63.64,66.84,KAR (TP),499.63,106673.46
GIS,2024-04-24,2024-05-06,67.26,64.94,ZARAR (SL),-347.92,106322.53
GIS,2024-08-15,2024-08-30,65.19,68.55,KAR (TP),511.91,106831.44
GIS,2024-09-11,2024-10-18,69.34,66.87,ZARAR (SL),-358.98,106469.46
GIS,2024-12-11,2024-12-30,62.63,60.6,ZARAR (SL),-328.19,106138.27
GIS,2025-02-21,2025-03-07,58.91,62.29,KAR (TP),570.77,106706.04
GIS,2025-03-11,2025-03-12,60.2,57.97,ZARAR (SL),-372.0,106331.04
GIS,2025-06-09,2025-06-17,53.48,51.8,ZARAR (SL),-316.87,106011.17
GIS,2025-09-18,2025-10-15,49.23,47.74,ZARAR (SL),-306.07,105702.1
GIS,2025-11-21,2025-12-02,48.33,45.93,ZARAR (SL),-499.59,105199.51
K,2024-02-15,2024-03-14,52.08,50.28,ZARAR (SL),-348.97,104846.05
K,2024-04-19,2024-05-02,54.5,58.2,KAR (TP),676.68,105519.73
K,2024-07-17,2024-07-23,56.51,54.27,ZARAR (SL),-399.95,105116.78
K,2024-10-18,2025-10-07,78.25,82.33,KAR (TP),517.59,105631.37
SYY,2024-01-26,2024-01-30,71.68,77.08,KAR (TP),751.49,106378.36
SYY,2024-02-08,2024-04-12,75.65,72.22,ZARAR (SL),-456.41,105918.95
SYY,2024-05-16,2024-05-22,73.17,69.8,ZARAR (SL),-463.39,105452.57
SYY,2024-06-21,2024-07-01,70.4,67.07,ZARAR (SL),-476.07,104973.49
SYY,2024-07-25,2024-07-30,69.73,73.9,KAR (TP),596.0,105566.49
SYY,2024-07-31,2024-09-19,74.11,71.68,ZARAR (SL),-330.46,105233.03
SYY,2024-10-16,2024-12-04,73.75,78.23,KAR (TP),604.1,105834.13
SYY,2024-12-06,2024-12-17,78.58,75.95,ZARAR (SL),-337.45,105493.68
SYY,2025-02-28,2025-03-13,74.02,71.2,ZARAR (SL),-384.25,105106.43
SYY,2025-04-03,2025-04-04,73.9,70.48,ZARAR (SL),-464.95,104638.48
SYY,2025-04-23,2025-04-28,71.91,69.48,ZARAR (SL),-341.87,104293.61
SYY,2025-05-12,2025-06-23,70.97,74.89,KAR (TP),550.32,104840.93
SYY,2025-06-27,2025-07-18,74.01,77.9,KAR (TP),523.45,105361.38
SYY,2025-07-24,2025-10-28,79.34,75.89,ZARAR (SL),-438.09,104920.28
SYY,2025-11-25,2025-12-03,75.91,73.36,ZARAR (SL),-338.92,104578.36
APO,2024-01-30,2024-02-08,98.72,104.36,KAR (TP),568.85,105142.71
APO,2024-02-28,2024-04-15,109.03,104.92,ZARAR (SL),-379.6,104760.11
APO,2024-05-02,2024-06-10,109.3,116.3,KAR (TP),637.56,105394.67
APO,2024-06-11,2024-07-16,114.29,121.42,KAR (TP),621.63,106013.3
APO,2024-07-30,2024-08-01,120.09,113.56,ZARAR (SL),-546.87,105463.43
APO,2024-09-03,2024-09-09,109.46,105.8,ZARAR (SL),-338.07,105122.36
APO,2024-09-20,2024-10-01,122.41,129.81,KAR (TP),601.92,105721.28
APO,2024-10-31,2024-11-06,140.87,160.94,KAR (TP),1421.68,107139.96
APO,2024-11-07,2024-11-19,157.16,165.92,KAR (TP),554.34,107691.3
APO,2024-11-20,2024-11-25,160.63,172.28,KAR (TP),722.03,108410.33
APO,2024-12-03,2024-12-18,170.6,165.12,ZARAR (SL),-324.39,108082.94
APO,2025-05-08,2025-05-12,131.72,141.86,KAR (TP),767.33,108847.27
APO,2025-06-20,2025-06-27,133.5,141.84,KAR (TP),621.44,109465.71
APO,2025-07-28,2025-08-01,147.58,137.25,ZARAR (SL),-703.07,108759.65
APO,2025-09-17,2025-09-30,138.28,132.75,ZARAR (SL),-402.8,108353.85
APO,2025-11-04,2025-11-17,130.0,124.34,ZARAR (SL),-438.41,107912.44
APO,2025-12-03,2025-12-09,134.5,143.89,KAR (TP),695.14,108604.58
DECK,2024-02-06,2024-02-15,137.56,145.13,KAR (TP),547.31,109148.89
DECK,2024-03-13,2024-04-04,154.61,146.3,ZARAR (SL),-540.27,108605.62
DECK,2024-05-13,2024-05-15,141.78,150.61,KAR (TP),620.16,109222.78
DECK,2024-05-17,2024-05-24,148.09,172.15,KAR (TP),1621.43,110841.2
DECK,2024-08-30,2024-09-03,159.88,149.84,ZARAR (SL),-631.07,110207.13
DECK,2024-10-02,2024-10-04,157.66,166.81,KAR (TP),577.36,110781.5
DECK,2024-10-07,2024-10-22,158.83,154.05,ZARAR (SL),-303.95,110474.55
DECK,2024-12-19,2025-01-23,205.28,218.57,KAR (TP),644.41,111115.95
DECK,2025-01-27,2025-01-30,211.9,223.11,KAR (TP),526.02,111638.98
DECK,2025-05-05,2025-05-08,118.33,125.62,KAR (TP),613.07,112249.05
DECK,2025-05-21,2025-05-23,123.36,101.05,ZARAR (SL),-1811.53,110434.52
DECK,2025-07-01,2025-07-11,105.4,101.73,ZARAR (SL),-351.2,110080.33
DECK,2025-07-21,2025-07-25,105.1,116.85,KAR (TP),1114.98,111192.31
DECK,2025-07-28,2025-07-31,112.39,106.17,ZARAR (SL),-556.43,110632.88
DECK,2025-08-25,2025-08-29,113.03,119.63,KAR (TP),580.92,111210.8
DECK,2025-09-15,2025-09-19,118.66,113.79,ZARAR (SL),-413.42,110794.38
DECK,2025-12-03,2025-12-08,94.97,101.21,KAR (TP),654.05,111445.43
BBY,2024-02-27,2024-03-05,71.91,69.09,ZARAR (SL),-395.11,111045.82
BBY,2024-03-15,2024-03-22,70.97,75.18,KAR (TP),590.84,111633.66
BBY,2024-04-09,2024-04-10,76.0,73.55,ZARAR (SL),-325.23,111305.44
BBY,2024-05-30,2024-06-03,75.08,80.04,KAR (TP),657.95,111960.38
BBY,2024-06-21,2024-06-25,84.07,80.46,ZARAR (SL),-432.2,111525.18
BBY,2024-08-26,2024-08-29,82.67,93.17,KAR (TP),1267.11,112789.29
BBY,2024-09-27,2024-10-03,96.01,92.19,ZARAR (SL),-401.01,112385.28
BBY,2024-11-25,2024-11-26,87.35,83.07,ZARAR (SL),-492.09,111890.19
BBY,2025-01-31,2025-02-14,81.48,86.45,KAR (TP),607.3,112494.49
BBY,2025-02-18,2025-03-03,86.42,82.31,ZARAR (SL),-478.46,112013.03
BBY,2025-05-19,2025-05-29,68.81,63.74,ZARAR (SL),-740.43,111269.6
BBY,2025-06-09,2025-06-13,69.92,66.89,ZARAR (SL),-435.99,110830.61
BBY,2025-07-01,2025-07-16,68.84,65.14,ZARAR (SL),-540.86,110286.75
BBY,2025-08-12,2025-08-19,68.44,72.2,KAR (TP),546.55,110830.29
BBY,2025-08-26,2025-09-08,71.78,75.6,KAR (TP),529.1,111356.39
BBY,2025-10-13,2025-10-21,76.44,81.58,KAR (TP),669.69,112023.09
BBY,2025-10-24,2025-11-04,82.17,78.34,ZARAR (SL),-470.21,111549.87
WHR,2024-03-07,2024-03-27,96.67,105.39,KAR (TP),898.61,112445.48
WHR,2024-05-31,2024-06-04,84.73,81.27,ZARAR (SL),-411.47,112031.02
WHR,2024-06-17,2024-06-25,83.56,79.26,ZARAR (SL),-517.44,111510.57
WHR,2024-07-18,2024-07-23,95.81,92.31,ZARAR (SL),-368.02,111139.55
WHR,2024-09-13,2024-09-24,91.35,95.96,KAR (TP),501.11,111637.66
WHR,2024-09-25,2024-10-23,95.16,91.99,ZARAR (SL),-336.01,111298.65
WHR,2024-11-06,2024-11-13,100.11,105.46,KAR (TP),531.99,111827.64
WHR,2024-11-26,2024-12-05,105.83,102.12,ZARAR (SL),-353.35,111471.29
WHR,2025-06-05,2025-06-10,80.25,86.03,KAR (TP),717.12,112185.41
WHR,2025-09-02,2025-09-08,89.39,94.32,KAR (TP),548.08,112730.49
WHR,2025-09-09,2025-09-15,92.61,88.78,ZARAR (SL),-416.6,112310.89
WHR,2025-11-21,2025-11-25,73.4,77.73,KAR (TP),586.92,112894.81
WHR,2025-12-10,2025-12-16,78.12,75.58,ZARAR (SL),-328.14,112563.66
NWSA,2024-01-30,2024-02-09,24.44,25.66,KAR (TP),497.0,113057.66
NWSA,2024-02-13,2024-04-10,25.38,24.56,ZARAR (SL),-327.49,112727.18
NWSA,2024-05-10,2024-05-16,24.76,26.01,KAR (TP),504.39,113228.57
NWSA,2024-06-07,2024-08-02,26.89,26.01,ZARAR (SL),-330.33,112895.24
NWSA,2024-08-29,2024-09-03,27.55,26.68,ZARAR (SL),-318.98,112573.26
NWSA,2024-10-15,2024-11-05,26.28,27.65,KAR (TP),518.35,113088.61
NWSA,2024-11-18,2024-12-18,28.41,27.48,ZARAR (SL),-328.06,112757.55
NWSA,2025-01-23,2025-02-11,27.67,29.24,KAR (TP),563.92,113318.47
NWSA,2025-05-05,2025-06-24,27.63,29.15,KAR (TP),548.95,113864.42
NWSA,2025-07-15,2025-08-08,29.57,28.42,ZARAR (SL),-390.6,113470.82
NWSA,2025-09-05,2025-09-22,29.34,30.81,KAR (TP),498.05,113965.87
NWSA,2025-11-07,2025-11-17,26.72,25.48,ZARAR (SL),-467.07,113495.79
FOXA,2024-02-05,2024-02-07,30.63,28.74,ZARAR (SL),-620.64,112870.66
FOXA,2024-04-05,2024-05-08,30.53,32.63,KAR (TP),686.88,113554.53
FOXA,2024-05-13,2024-07-09,32.65,34.63,KAR (TP),602.79,114154.32
FOXA,2024-08-06,2024-08-22,38.19,40.12,KAR (TP),502.02,114653.34
FOXA,2024-09-06,2024-09-12,39.93,38.55,ZARAR (SL),-350.31,114300.03
FOXA,2024-09-23,2024-11-05,40.72,43.19,KAR (TP),602.69,114899.72
FOXA,2024-11-07,2024-11-14,44.25,47.04,KAR (TP),626.06,115522.78
FOXA,2024-11-15,2024-12-17,45.21,48.61,KAR (TP),748.53,116268.32
FOXA,2024-12-18,2025-01-21,48.97,47.45,ZARAR (SL),-312.53,115952.79
FOXA,2025-02-25,2025-03-10,56.38,53.87,ZARAR (SL),-447.36,115502.43
FOXA,2025-05-30,2025-08-13,54.69,58.85,KAR (TP),757.83,116257.26
FOXA,2025-08-14,2025-08-18,59.62,57.31,ZARAR (SL),-390.38,115863.89
FOXA,2025-09-04,2025-09-09,60.81,58.64,ZARAR (SL),-359.85,115501.04
FOXA,2025-09-19,2025-10-10,60.62,57.27,ZARAR (SL),-555.62,114942.41
FOXA,2025-11-17,2025-12-04,64.55,67.79,KAR (TP),498.94,115438.35
HAS,2024-01-26,2024-02-26,46.89,45.28,ZARAR (SL),-347.03,115088.32
HAS,2024-04-03,2024-04-24,51.58,60.5,KAR (TP),1726.8,116812.12
HAS,2024-05-20,2024-05-31,58.39,56.23,ZARAR (SL),-373.49,116435.63
HAS,2024-06-14,2024-06-25,57.85,55.87,ZARAR (SL),-344.46,116088.16
HAS,2024-07-16,2024-07-19,58.43,55.5,ZARAR (SL),-505.25,115579.91
HAS,2024-07-31,2024-08-23,60.63,64.67,KAR (TP),662.61,116239.52
HAS,2024-09-06,2024-09-17,63.22,66.95,KAR (TP),586.47,116822.99
HAS,2024-09-18,2024-10-24,67.65,62.84,ZARAR (SL),-714.07,116105.92
HAS,2024-11-29,2024-12-13,62.65,59.39,ZARAR (SL),-523.34,115579.58
HAS,2025-01-27,2025-02-03,56.48,54.47,ZARAR (SL),-358.87,115217.72
HAS,2025-02-18,2025-02-20,58.9,66.41,KAR (TP),1272.1,116486.82
HAS,2025-02-27,2025-03-04,63.48,60.08,ZARAR (SL),-537.5,115946.32
HAS,2025-06-10,2025-06-24,67.62,71.28,KAR (TP),538.76,116482.07
HAS,2025-06-30,2025-07-02,72.5,76.82,KAR (TP),593.04,117072.12
HAS,2025-07-22,2025-07-24,76.18,73.71,ZARAR (SL),-327.87,116741.25
HAS,2025-10-21,2025-11-12,74.14,78.4,KAR (TP),571.64,117309.89
HAS,2025-11-21,2025-12-11,79.2,83.96,KAR (TP),598.01,117904.9
MAT,2024-02-02,2024-03-11,19.02,20.12,KAR (TP),575.34,118475.73
MAT,2024-03-12,2024-03-14,20.27,19.27,ZARAR (SL),-496.34,117976.39
MAT,2024-05-08,2024-05-22,18.75,17.88,ZARAR (SL),-467.0,117506.39
MAT,2024-07-23,2024-07-24,17.24,18.93,KAR (TP),977.28,118480.67
MAT,2024-09-19,2024-09-25,19.54,18.77,ZARAR (SL),-397.06,118080.61
MAT,2024-10-11,2024-10-17,19.22,18.64,ZARAR (SL),-304.77,117772.84
MAT,2024-10-28,2024-11-06,19.72,18.8,ZARAR (SL),-469.53,117300.31
MAT,2025-01-27,2025-02-03,18.58,17.78,ZARAR (SL),-433.57,116863.74
MAT,2025-02-21,2025-03-04,21.15,20.45,ZARAR (SL),-333.97,116526.77
MAT,2025-06-24,2025-07-02,19.46,20.55,KAR (TP),557.12,117080.89
MAT,2025-07-08,2025-07-15,20.09,19.48,ZARAR (SL),-306.63,116771.26
MAT,2025-10-21,2025-11-21,18.82,19.83,KAR (TP),533.66,117301.92
MAT,2025-11-25,2025-12-19,20.76,20.07,ZARAR (SL),-335.37,116963.55
HOG,2024-02-07,2024-02-09,32.93,35.13,KAR (TP),665.79,117626.34
HOG,2024-02-13,2024-03-05,35.08,37.67,KAR (TP),735.91,118359.25
HOG,2024-03-11,2024-03-15,37.38,39.28,KAR (TP),504.43,118860.68
HOG,2024-04-05,2024-04-11,40.32,38.9,ZARAR (SL),-357.0,118500.68
HOG,2024-06-03,2024-06-04,35.39,33.52,ZARAR (SL),-530.88,117966.8
HOG,2024-07-11,2024-07-16,32.75,34.98,KAR (TP),676.01,118639.81
HOG,2024-07-17,2024-07-19,34.82,33.33,ZARAR (SL),-431.53,118205.28
HOG,2024-07-31,2024-08-02,36.1,34.46,ZARAR (SL),-459.0,117743.28
HOG,2024-08-28,2024-09-06,36.38,35.11,ZARAR (SL),-352.3,117387.98
HOG,2024-09-16,2024-10-02,36.72,35.26,ZARAR (SL),-398.15,116986.83
HOG,2024-11-22,2024-12-16,32.45,31.11,ZARAR (SL),-415.56,116568.27
HOG,2025-03-10,2025-03-11,26.57,25.41,ZARAR (SL),-437.78,116127.49
HOG,2025-05-02,2025-05-12,23.01,24.33,KAR (TP),566.97,116691.46
HOG,2025-05-19,2025-05-23,24.82,23.79,ZARAR (SL),-417.2,116271.26
HOG,2025-07-01,2025-07-15,24.71,23.67,ZARAR (SL),-422.16,115846.09
HOG,2025-07-25,2025-07-28,24.25,23.24,ZARAR (SL),-421.87,115421.23
HOG,2025-08-13,2025-08-25,27.06,28.45,KAR (TP),510.85,115929.07
HOG,2025-09-17,2025-09-19,29.55,28.09,ZARAR (SL),-496.45,115429.62
HOG,2025-11-03,2025-11-04,26.89,25.16,ZARAR (SL),-648.52,114778.1
GT,2024-01-26,2024-01-30,14.67,14.19,ZARAR (SL),-330.2,114444.9
GT,2024-03-14,2024-03-20,12.39,13.15,KAR (TP),610.4,115052.3
GT,2024-07-16,2024-07-30,11.95,11.59,ZARAR (SL),-304.25,114745.04
GT,2024-10-02,2024-10-03,8.56,8.15,ZARAR (SL),-481.97,114260.07
GT,2024-10-18,2024-10-21,8.68,8.25,ZARAR (SL),-498.39,113758.68
GT,2024-11-05,2024-11-07,9.23,9.83,KAR (TP),647.05,114402.73
GT,2024-11-25,2024-11-29,10.13,10.74,KAR (TP),599.17,114998.91
GT,2024-12-05,2024-12-16,9.99,9.47,ZARAR (SL),-523.52,114472.39
GT,2025-01-17,2025-01-29,9.38,9.07,ZARAR (SL),-333.49,114135.89
GT,2025-02-14,2025-02-18,9.58,10.34,KAR (TP),790.32,114923.21
GT,2025-03-07,2025-03-11,9.79,9.38,ZARAR (SL),-421.79,114498.42
GT,2025-03-31,2025-04-01,9.24,8.94,ZARAR (SL),-327.68,114167.74
GT,2025-04-11,2025-04-22,9.67,10.45,KAR (TP),803.62,114968.36
GT,2025-05-12,2025-05-19,10.97,10.64,ZARAR (SL),-303.82,114661.54
GT,2025-06-09,2025-06-12,11.78,11.2,ZARAR (SL),-495.36,114163.18
GT,2025-07-07,2025-07-08,10.89,11.55,KAR (TP),603.06,114763.24
GT,2025-07-21,2025-07-29,11.01,10.45,ZARAR (SL),-511.63,114248.61
GT,2025-09-10,2025-09-23,8.56,8.24,ZARAR (SL),-376.83,113868.78
GT,2025-11-18,2025-11-25,7.86,8.42,KAR (TP),709.47,114575.25
GT,2025-11-26,2025-12-10,8.44,8.94,KAR (TP),589.42,115161.67
TPR,2024-01-26,2024-02-06,37.23,39.17,KAR (TP),517.91,115675.08
TPR,2024-05-13,2024-05-31,39.8,41.86,KAR (TP),514.53,116186.61
TPR,2024-06-06,2024-06-14,41.92,40.57,ZARAR (SL),-324.76,115858.85
TPR,2024-06-28,2024-07-02,41.52,39.34,ZARAR (SL),-528.82,115327.03
TPR,2024-07-12,2024-07-15,42.6,41.22,ZARAR (SL),-326.46,114997.57
